dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,text_11.started,image_3.stopped,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3D,p,0,True,False,None,obj9,200,None,output_pairs/3Dp_0m/3Dp_0m_obj_9_200deg.png,None,1706,period,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,967.5298416999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.308255800046,969.340255600051,969.340255600051,971.3404934999999,971.3404934999999,971.3108686000342,1.0,['comma'],[0.8947783999610692],[None],971.3111339000752,971.3404934999999,971.3404934999999,,,973.313109699986,4.0,['rshift'],[0.3506666000466794],[None],973.3133671999676,973.3404669000302,975.3547517000698,975.3073479000013,,,,,,,,,,,,,,,,,967.4905565000372,967.5298416999867,968.4736851999769,968.4736851999769,968.540308500058,969.3079358000541,period,1,0.8331909000407904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,120,False,False,None,obj5,140,260,output_pairs/3Dp_120/3Dp_120_obj_5_140_to_260deg.png,None,728,comma,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,975.3547517000698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4747268999927,979.5071972999722,979.5071972999722,981.5071070999838,981.5071070999838,981.4771217000671,2.0,['period'],[0.8873980999924242],[None],981.4772800999926,981.5071070999838,981.5071070999838,983.5067961000605,983.5067961000605,983.4772388000274,4.0,['rshift'],[0.5997942999238148],[None],983.4773853999795,983.5067961000605,,985.4845257999841,,,,,,,,,,,,,,,,,975.3076374999946,975.3547517000698,976.3407810999779,976.3407810999779,976.3738584000384,979.4745230000699,comma,1,3.1015272000804543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,180,False,False,None,obj1,80,260,output_pairs/3Dp_180/3Dp_180_obj_12_80_to_260deg.png,None,764,comma,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,985.5280829999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.8742792999838,988.9067800999619,988.9067800999619,990.907344300067,990.907344300067,990.8774770000018,4.0,['rshift'],[0.8955623999936506],[None],990.8776294999989,990.907344300067,990.907344300067,,,992.879636800033,4.0,['rshift'],[0.6885769999353215],[None],992.8797845999943,992.9073884000536,994.9132540000137,994.8742182999849,,,,,,,,,,,,,,,,,985.4847079999745,985.5280829999829,986.5070370000321,986.5070370000321,986.5404574000277,988.8740785999689,comma,1,2.3509969000006095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,60,True,False,None,obj1,140,200,output_pairs/3Dp_60m/3Dp_60m_obj_10_140_to_200deg.png,None,859,period,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,994.9132540000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.9081506000366,998.9404134000652,998.9404134000652,,,1000.909915599972,1.0,['comma'],[1.1017892999807373],[None],1000.9100635000505,1000.9450243000174,1000.9450243000174,,,1002.946604100056,2.0,['period'],[0.35376260010525584],[None],1002.9467911999673,1002.9742860000115,,1004.9407700999873,,,,,,,,,,,,,,,,,994.8743891000049,994.9132540000137,995.873941399972,995.873941399972,995.9409113000147,998.9078623000532,period,1,3.0001434999285266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,0,True,False,None,sm3,240,None,output_pairs/3Dp_0m/3Dp_0m_sm_3_240deg.png,None,1719,period,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1004.9815675000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8417668000329,1006.8738406000193,1006.8738406000193,1008.873750400031,1008.873750400031,1008.8442152000498,4.0,['rshift'],[0.9842092000180855],[None],1008.8443621000042,1008.873750400031,1008.873750400031,1010.8739601999987,1010.8739601999987,1010.844037599978,4.0,['rshift'],[0.3851884000468999],[None],1010.8441785000032,1010.8739601999987,1012.8804006000282,1012.840945300064,,,,,,,,,,,,,,,,,1004.9409815999679,1004.9815675000427,1005.9071403000271,1005.9071403000271,1006.011001200066,1006.8415616999846,period,1,0.9037516999524087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,120,True,False,None,sm2,220,340,output_pairs/3Dp_120m/3Dp_120m_sm_2_220_to_340deg.png,None,2122,period,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1012.8804006000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.6410166000715,1016.6739170000656,1016.6739170000656,1018.6739997999975,1018.6739997999975,1018.6440235000337,2.0,['period'],[1.8732791999354959],[None],1018.6441663000733,1018.6739997999975,1018.6739997999975,1020.673890599981,1020.673890599981,1020.6443776000524,3.0,['slash'],[1.2328674000455067],[None],1020.6445252000121,1020.673890599981,,1022.6414683000185,,,,,,,,,,,,,,,,,1012.8410954000428,1012.8804006000282,1013.8405567000154,1013.8405567000154,1013.9071824999992,1016.6407935000025,comma,0,2.786143000004813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,180,False,False,None,sm1,120,300,output_pairs/3Dp_180/3Dp_180_sm_1_120_to_300deg.png,None,750,comma,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1022.6805196000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5413721000077,1025.5735939000733,1025.5735939000733,1027.574548500008,1027.574548500008,1027.5447305999696,4.0,['rshift'],[1.1009125000564381],[None],1027.5448867999949,1027.574548500008,1027.574548500008,,,1029.5523434999632,4.0,['rshift'],[0.42815489997155964],[None],1029.552493300056,1029.574194899993,1031.585094799986,1031.5412439999636,,,,,,,,,,,,,,,,,1022.6417166000465,1022.6805196000496,1023.6409592999844,1023.6409592999844,1023.7113113000523,1025.5411695999792,period,0,1.8896323000080884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,0,True,False,None,sm4,300,None,output_pairs/3Dp_0m/3Dp_0m_sm_4_300deg.png,None,1701,period,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1031.585094799986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.474984999979,1033.5075466000708,1033.5075466000708,1035.5069147000322,1035.5069147000322,1035.477743000025,4.0,['rshift'],[0.4877920999424532],[None],1035.4778919999953,1035.5069147000322,1035.5069147000322,,,1037.4798996000318,4.0,['rshift'],[0.33556459995452315],[None],1037.4800774999894,1037.507457699976,1039.5141343000578,1039.4744163000723,,,,,,,,,,,,,,,,,1031.5414236000506,1031.585094799986,1032.5407157000154,1032.5407157000154,1032.6073895000154,1033.4747554999776,period,1,0.9018769999966025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,180,True,False,None,obj1,320,140,output_pairs/3Dp_180m/3Dp_180m_obj_1_320_to_140deg.png,None,2028,period,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,1039.5141343000578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0082983999746,1042.0405622000108,1042.0405622000108,1044.0450193000725,1044.0450193000725,1044.011624900042,3.0,['slash'],[0.785568599938415],[None],1044.0117736000102,1044.0450193000725,1044.0450193000725,,,1046.042384200031,4.0,['rshift'],[0.3578106000786647],[None],1046.0425290999701,1046.0741994000273,,1048.0408532000147,,,,,,,,,,,,,,,,,1039.4745924000163,1039.5141343000578,1040.4741198000265,1040.4741198000265,1040.5445099000353,1042.0080994999735,period,1,1.513605699990876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,60,False,False,None,obj1,160,220,output_pairs/3Dp_60/3Dp_60_obj_15_160_to_220deg.png,None,1602,comma,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1048.0792529999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.1749378000386,1051.2071312000044,1051.2071312000044,1053.2074563000351,1053.2074563000351,1053.177829500055,2.0,['period'],[1.2194617000641301],[None],1053.1779764000094,1053.2074563000351,1053.2074563000351,1055.2070693999995,1055.2070693999995,1055.177779300022,4.0,['rshift'],[1.1395079999929294],[None],1055.177959099994,1055.2070693999995,1057.2141194000142,1057.174309300026,,,,,,,,,,,,,,,,,1048.0410653,1048.0792529999744,1049.0178153000306,1049.0178153000306,1049.0836067000637,1051.1747432000702,comma,1,2.1446250999579206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,0,False,False,None,sm2,320,None,output_pairs/3Dp_0/3Dp_0_sm_2_320deg.png,None,2173,comma,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,1057.2141194000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.1081681000069,1059.1407367000356,1059.1407367000356,1061.1404095999897,1061.1404095999897,1061.110838899971,1.0,['comma'],[1.3499024999327958],[None],1061.1109924999764,1061.1404095999897,1061.1404095999897,,,1063.113504000008,4.0,['rshift'],[0.32646090001799166],[None],1063.1136503000744,1063.1452830999624,,1065.1119350000517,,,,,,,,,,,,,,,,,1057.1744885999942,1057.2141194000142,1058.1742857999634,1058.1742857999634,1058.2407919999678,1059.1079383000033,comma,1,0.9086763999657705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,180,False,False,None,obj1,100,280,output_pairs/3Dp_180/3Dp_180_obj_13_100_to_280deg.png,None,752,comma,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,1065.1524586000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.97488470003,1069.0080432000104,1069.0080432000104,1071.0119879000122,1071.0119879000122,1070.9788087999914,2.0,"['comma', 'period']","[1.3149328000145033, 1.3629301999462768]","[None, None]",1070.9790042999666,1071.0119879000122,1071.0119879000122,,,1072.9802204000298,4.0,['rshift'],[0.8948081999551505],[None],1072.9803704000078,1073.0177486999892,,1075.007672799984,,,,,,,,,,,,,,,,,1065.1121125000063,1065.1524586000014,1066.117953500012,1066.117953500012,1066.1779201000463,1068.9746846000198,comma,1,2.8363240000326186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,0,True,False,None,sm5,220,None,output_pairs/3Dp_0m/3Dp_0m_sm_5_220deg.png,None,1722,period,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1075.0469072000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.8752905000001,1076.9075690000318,1076.9075690000318,1078.9073933999753,1078.9073933999753,1078.8774865000742,4.0,['rshift'],[0.7112459000200033],[None],1078.8776663000463,1078.9073933999753,1078.9073933999753,1080.907750400016,1080.907750400016,1080.8779666000046,4.0,['rshift'],[0.35934059997089207],[None],1080.8781336999964,1080.907750400016,1082.91282279999,1082.8745149000315,,,,,,,,,,,,,,,,,1075.0079142999602,1075.0469072000124,1075.9742573000258,1075.9742573000258,1076.0782274999656,1076.8750781000126,period,1,0.8837794000282884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,60,True,False,None,obj1,0,60,output_pairs/3Dp_60m/3Dp_60m_obj_15_0_to_60deg.png,None,833,period,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1082.91282279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.574868900003,1086.6073468000395,1086.6073468000395,,,1088.5800732000498,2.0,['period'],[1.1950990000041202],[None],1088.5802191999974,1088.6118750000605,1088.6118750000605,,,1090.5861979000038,4.0,['rshift'],[0.6144007999682799],[None],1090.5863509000046,1090.6177984999958,,1092.5845359000377,,,,,,,,,,,,,,,,,1082.874663399998,1082.91282279999,1083.9076006000396,1083.9076006000396,1083.9408833000343,1086.5746726000216,comma,0,2.6546540999552235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,0,False,False,None,obj1,60,None,output_pairs/3Dp_0/3Dp_0_obj_12_60deg.png,None,2158,comma,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,1092.6269227999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.6419360999716,1094.674333699979,1094.674333699979,1096.674053600058,1096.674053600058,1096.645032600034,1.0,['comma'],[1.0161914000054821],[None],1096.6452084999764,1096.674053600058,1096.674053600058,,,1098.6468428999651,4.0,['rshift'],[0.36824629991315305],[None],1098.6469901000382,1098.6785675999708,,1100.6744529000716,,,,,,,,,,,,,,,,,1092.5847342000343,1092.6269227999728,1093.5741445999593,1093.5741445999593,1093.64136410004,1094.6417291000253,comma,1,1.0440295999869704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,60,False,False,None,obj1,220,280,output_pairs/3Dp_60/3Dp_60_obj_12_220_to_280deg.png,None,1624,comma,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,1100.7142112000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.5749086000724,1104.6073782000458,1104.6073782000458,,,1106.5772504999768,1.0,['comma'],[1.0918703000061214],[None],1106.5773974000476,1106.6077720000176,1106.6077720000176,1108.6074106000597,1108.6074106000597,1108.577833599993,1.0,['comma'],[0.2830442999256775],[None],1108.5779850999825,1108.6074106000597,,1110.5787511999952,,,,,,,,,,,,,,,,,1100.6746430000057,1100.7142112000147,1101.6742290999973,1101.6742290999973,1101.744974900037,1104.574647200061,comma,1,2.8725998000008985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,120,False,False,None,obj7,160,280,output_pairs/3Dp_120/3Dp_120_obj_7_160_to_280deg.png,None,708,comma,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,1110.6184676999692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.4751820999663,1113.5174003000138,1113.5174003000138,,,1115.5090513000032,None,None,,,1115.5091346000554,1115.540701800026,1115.540701800026,,,1117.509236300015,4.0,['rshift'],[0.19822330004535615],[None],1117.5093838999746,1117.541136200074,,1119.5077488999814,,,,,,,,,,,,,,,,,1110.578905900009,1110.6184676999692,1111.5848090000218,1111.5848090000218,1111.6077741000336,1113.474974700017,period,0,1.8576258999528363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,120,True,False,None,obj1,180,300,output_pairs/3Dp_120m/3Dp_120m_obj_10_180_to_300deg.png,None,2112,period,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,1119.5459213000722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.042309600045,1122.074070499977,1122.074070499977,1124.078888899996,1124.078888899996,1124.0447370000184,4.0,['rshift'],[1.0648159000556916],[None],1124.044879800058,1124.078888899996,1124.078888899996,,,1126.0760368000483,2.0,"['comma', 'period']","[0.9562585999956354, 1.6202870999695733]","[None, None]",1126.0761855000164,1126.1079585000407,,1128.0744915000396,,,,,,,,,,,,,,,,,1119.508019400062,1119.5459213000722,1120.4743598999921,1120.4743598999921,1120.5746024000691,1122.0421063000103,period,1,1.5359387000789866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
3D,p,120,True,False,None,obj6,120,240,output_pairs/3Dp_120m/3Dp_120m_obj_6_120_to_240deg.png,None,2120,period,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,1128.1127805999713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.7416712000268,1131.7742005999899,1131.7742005999899,1133.7745475000702,1133.7745475000702,1133.7445800000569,2.0,['period'],[1.324240899994038],[None],1133.7447231999831,1133.7745475000702,1133.7745475000702,1135.774241300067,1135.774241300067,1135.7445755000226,2.0,"['slash', 'period']","[0.548425400047563, 1.4124135000165552]","[None, None]",1135.7447328000562,1135.774241300067,,1137.7455500999931,,,,,,,,,,,,,,,,,1128.0747099000728,1128.1127805999713,1129.0743910999736,1129.0743910999736,1129.1508655999787,1131.74147550005,period,1,2.648944199900143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,001,2024-05-27_13h27.02.182,ps,2023.2.3,29.874574583948917,2024-05-27 13h27.15.954092 -0400,
