dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_strat.stopped,key_resp_strat_control.stopped,key_resp_strat_control.rt,key_resp_strat_control.duration,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,image_2.stopped,key_resp_2.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,img2.stopped,key_resp_3.stopped,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,image_7.stopped,key_resp_6.stopped,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,120,True,False,None,obj5,320,80,output_pairs/2D_120m/2D_120m_obj_5_320_to_80deg.png,None,1404,period,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.3799258999061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.3408268999774,571.3799258999061,572.3693531999597,572.3693531999597,572.4028914999217,574.9368592000101,period,1,2.5593257000437006,None,574.9370696999831,574.9692803999642,574.9692803999642,576.9397624999983,4.0,['rshift'],576.9399106999626,576.9695685999468,576.9695685999468,578.96956769994,578.96956769994,578.9392007999122,4.0,['rshift'],[1.0544843999668956],[None],578.939374599955,578.96956769994,580.9405473999213,576.9695685999468,576.9695685999468,[1.5917149999877438],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,False,None,obj7,300,60,output_pairs/2D_120/2D_120_obj_7_300_to_60deg.png,None,1095,comma,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9800186000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9407177999383,580.9800186000066,581.9465235999087,581.9465235999087,581.9799838999752,583.9703102000058,comma,1,2.0221233000047505,None,583.9705609999364,584.013406699989,584.013406699989,586.0045179999433,4.0,['rshift'],586.0046697999351,586.0361098999856,586.0361098999856,,,588.0086470999522,4.0,['rshift'],[0.7966543000657111],[None],588.008795099915,588.0404237000039,590.0072547999443,,,[1.890748699894175],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,True,False,None,obj5,60,180,output_pairs/2D_120m/2D_120m_obj_5_60_to_180deg.png,None,1392,period,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0460965000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.007489999989,590.0460965000093,590.9796412999276,590.9796412999276,591.0467416999163,592.570320699946,period,1,1.5648847999982536,None,592.5705358999548,592.6030442999909,592.6030442999909,594.575310699991,4.0,['rshift'],594.5754576999461,594.6071191999363,594.6071191999363,,,596.6040623999434,4.0,['rshift'],[0.5454922000644729],[None],596.6042115999153,596.6356994999805,598.6072716999333,,,[1.2220077998936176],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,False,False,None,obj5,20,None,output_pairs/2D_0/2D_0_obj_5_20deg.png,None,2010,comma,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6471307999454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6075128999073,598.6471307999454,599.5794584999094,599.5794584999094,599.6363141000038,600.5700028999709,comma,1,0.9566691999789327,None,600.5702384000178,600.6025453999173,600.6025453999173,602.5732876999537,4.0,['rshift'],602.573448900017,602.603069899953,602.603069899953,604.6133234999143,604.6133234999143,604.5734443999827,4.0,['rshift'],[0.3500271999510005],[None],604.5736298999982,604.6133234999143,606.5799734999891,602.603069899953,602.603069899953,[0.9898285999661312],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5800153999589,606.6131015999708,606.6131015999708,751.2376663999166,rshift,144.61915779998526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,120,False,False,None,sm4,140,260,output_pairs/3Dp_120/3Dp_120_sm_4_140_to_260deg.png,None,726,comma,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.3471925999038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.2042557999957,756.2408724999987,756.2408724999987,758.240579699981,None,None,758.2407041999977,758.2703060999047,758.2703060999047,760.2699658999918,760.2699658999918,760.2398749999702,1.0,['comma'],[1.458356500021182],[None],760.2401179999579,760.2699658999918,762.2374103999464,758.2703060999047,758.2703060999047,,,762.2771216999972,,,,,,,,,,,,,,,,,751.2543401999865,751.3471925999038,752.2369791999226,752.2369791999226,752.3702670999337,756.2408724999987,756.2408724999987,756.2040399999823,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,180,True,False,None,obj1,320,140,output_pairs/3Dp_180m/3Dp_180m_obj_1_320_to_140deg.png,None,2028,period,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.2771216999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.071191099938,766.1036786999321,766.1036786999321,768.0743068999145,3.0,['slash'],768.0746237999992,768.1131517000031,768.1131517000031,,,770.1052037999034,3.0,['slash'],[0.7833465998992324],[None],770.1053621999454,770.1367020999314,772.0747931000078,768.1131517000031,768.1131517000031,[1.6651656000176445],[None],,,,,,,,,,,,,,,,,,762.2375978999771,762.2771216999972,763.2473804999609,763.2473804999609,763.2794804999139,,,766.070932899951,comma,0,2.8019830000121146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,0,True,False,None,obj1,260,None,output_pairs/3Dp_0m/3Dp_0m_obj_10_260deg.png,None,1708,period,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.1234658999601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.2378526999382,775.2700183999259,775.2700183999259,777.2400221999269,4.0,['rshift'],777.2401938999537,777.2699177999748,777.2699177999748,779.2703550999286,779.2703550999286,779.2405712999171,4.0,['rshift'],[0.8267234999220818],[None],779.2407726999372,779.2703550999286,781.2372107999399,777.2699177999748,777.2699177999748,[1.6110116998897865],[None],781.2770098999608,,,,,,,,,,,,,,,,,772.0750334999757,772.1234658999601,773.070013999939,773.070013999939,773.1370401999447,,,775.2376388999401,period,1,2.146364700049162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,0,False,False,None,obj1,280,None,output_pairs/3Dp_0/3Dp_0_obj_14_280deg.png,None,2145,comma,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.2770098999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.6711213999661,783.7038366999477,783.7038366999477,785.6764288999839,4.0,['rshift'],785.6765996000031,785.7080975999124,785.7080975999124,,,787.7056208999129,4.0,['rshift'],[0.6922542999964207],[None],787.7057841999922,787.7366929999553,789.7034660999198,,,[0.9370259999996051],[None],,,,,,,,,,,,,,,,,,781.2374847999308,781.2770098999608,782.2413555999519,782.2413555999519,782.3035965999588,,,783.6709082999732,comma,1,1.4152833999833092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,180,False,False,None,obj6,40,220,output_pairs/3Dp_180/3Dp_180_obj_6_40_to_220deg.png,None,751,comma,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7529222000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.8049794000108,793.8371577999787,793.8371577999787,795.8076565999072,3.0,['slash'],795.8078061999986,795.8415441999678,795.8415441999678,,,797.839253299986,2.0,['period'],[0.5593906999565661],[None],797.8394347999711,797.8701847000048,799.8082860999275,795.8415441999678,795.8415441999678,[1.1318217000225559],[None],,,,,,,,,,,,,,,,,,789.703636799939,789.7529222000157,790.6748521999689,790.6748521999689,790.7744044999126,,,793.8047618999844,comma,1,3.1178373999428004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,120,True,False,None,obj1,220,340,output_pairs/3Dp_120m/3Dp_120m_obj_11_220_to_340deg.png,None,2121,period,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.8589910999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.9045395000139,803.9366130999988,803.9366130999988,805.9075942999916,2.0,['period'],805.9077642000047,805.941438299953,805.941438299953,,,807.9382582999533,2.0,['period'],[1.1559836999513209],[None],807.9384387999307,807.9701927999267,809.9370076999767,805.941438299953,805.941438299953,[1.7042732000118122],[None],,,,,,,,,,,,,,,,,,799.8084579999559,799.8589910999872,800.8415024999995,800.8415024999995,800.8746208999073,,,803.9043235999998,comma,0,3.055097399977967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,180,True,False,None,obj4,160,340,output_pairs/3Dp_180m/3Dp_180m_obj_4_160_to_340deg.png,None,2030,period,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.9768976999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.7710247999057,813.803380999947,813.803380999947,815.7743095000042,2.0,['period'],815.7744726999663,815.808191799908,815.808191799908,,,817.7772459000116,3.0,['slash'],[0.568350600078702],[None],817.7774039999349,817.808102699928,819.8039902999299,815.808191799908,815.808191799908,[1.3734354000771418],[None],,,,,,,,,,,,,,,,,,809.9371924999868,809.9768976999912,810.9039484999375,810.9039484999375,811.0041223999579,,,813.7708164999494,period,1,2.8649035000707954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,0,False,False,None,obj1,140,None,output_pairs/3Dp_0/3Dp_0_obj_15_140deg.png,None,2172,comma,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8522148999618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.9709519000025,822.0034524999792,822.0034524999792,823.9740403000033,4.0,['rshift'],823.9741849999409,824.0039627999067,824.0039627999067,826.0035486000124,826.0035486000124,825.9738178999396,4.0,['rshift'],[0.421152500086464],[None],825.973979500006,826.0035486000124,827.9708933999063,824.0039627999067,824.0039627999067,[1.1652549999998882],[None],828.0077529000118,,,,,,,,,,,,,,,,,819.8042006000178,819.8522148999618,820.7809930999065,820.7809930999065,820.880170499906,,,821.9707248999039,comma,1,1.1882659998955205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,0,True,False,None,sm3,240,None,output_pairs/3Dp_0m/3Dp_0m_sm_3_240deg.png,None,1719,period,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0077529000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.9043901999248,830.9370861999923,830.9370861999923,832.9076139999088,4.0,['rshift'],832.9078500999603,832.9369035999989,832.9369035999989,834.9368675999576,834.9368675999576,834.9070321000181,4.0,['rshift'],[0.6078507000347599],[None],834.9071757999482,834.9368675999576,836.9142006000038,832.9369035999989,832.9369035999989,[1.0478655999759212],[None],,,,,,,,,,,,,,,,,,827.9711486999877,828.0077529000118,828.9701396999881,828.9701396999881,829.0369008999551,,,830.9041949999519,period,1,1.9108992000110447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,0,False,False,None,obj1,40,None,output_pairs/3Dp_0/3Dp_0_obj_13_40deg.png,None,2153,comma,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.9653431999031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.7381538000191,839.7701858999208,839.7701858999208,841.7404940999113,4.0,['rshift'],841.7406381999608,841.7704444999108,841.7704444999108,843.7751168999821,843.7751168999821,843.7409190000035,4.0,['rshift'],[0.2866154999937862],[None],843.7410633999389,843.7751168999821,845.7477657999843,841.7704444999108,841.7704444999108,[0.6706328999716789],[None],,,,,,,,,,,,,,,,,,836.914385400014,836.9653431999031,837.9041163999354,837.9041163999354,837.9706393999513,,,839.7379373000003,comma,1,1.8174105000216514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,180,True,False,None,sm2,140,320,output_pairs/3Dp_180m/3Dp_180m_sm_2_140_to_320deg.png,None,2038,period,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.8010939999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.8714862999041,849.9035190999275,849.9035190999275,851.8742981000105,3.0,['slash'],851.8744451999664,851.9043037999654,851.9043037999654,853.9036979000084,853.9036979000084,853.874220800004,2.0,['period'],[0.37734220002312213],[None],853.8744107999373,853.9036979000084,855.8708106999984,851.9043037999654,851.9043037999654,[1.2575835000025108],[None],855.9188182000071,,,,,,,,,,,,,,,,,845.7479547999101,845.8010939999949,846.7417748000007,846.7417748000007,846.8040400999598,,,849.8712044999702,comma,0,3.098390399944037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,180,False,False,None,obj3,20,200,output_pairs/3Dp_180/3Dp_180_obj_3_20_to_200deg.png,None,754,comma,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.9188182000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.2716960000107,860.3041247999063,860.3041247999063,862.2824551999802,None,None,862.28256829991,862.303941299906,862.303941299906,864.3044210999506,864.3044210999506,864.2741686999798,2.0,['period'],[1.0328909999225289],[None],864.2743149999296,864.3044210999506,866.2750536999665,,,,,,,,,,,,,,,,,,,,,,855.8710570000112,855.9188182000071,856.881075299927,856.881075299927,856.9467884999467,,,860.2714767999714,comma,1,3.383617600076832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,120,False,False,None,obj1,40,160,output_pairs/3Dp_120/3Dp_120_obj_12_40_to_160deg.png,None,730,comma,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.3247210999252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.204874399933,869.2375628999434,869.2375628999434,871.2072989000008,3.0,['slash'],871.2074536000146,871.2370476999786,871.2370476999786,873.2418827000074,873.2418827000074,873.2077242999803,3.0,['slash'],[0.7321556999813765],[None],873.2078701999271,873.2418827000074,875.2377496999688,871.2370476999786,871.2370476999786,[1.2193677000468597],[None],,,,,,,,,,,,,,,,,,866.2752394999843,866.3247210999252,867.2709910999984,867.2709910999984,867.3376400999259,,,869.204670600011,comma,1,1.9298269998980686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
3D,p,120,True,False,None,obj1,120,240,output_pairs/3Dp_120m/3Dp_120m_obj_12_120_to_240deg.png,None,2143,period,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.2861890000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.5715237999102,878.6038665999658,878.6038665999658,880.5740383999655,2.0,['period'],880.574211500003,880.6040769999381,880.6040769999381,882.6043523999397,882.6043523999397,882.5744864000008,3.0,['slash'],[0.32460150006227195],[None],882.5746660999721,882.6043523999397,884.5713859999087,880.6040769999381,880.6040769999381,[0.7728120000101626],[None],884.6193786999211,,,,,,,,,,,,,,,,,875.2380255999742,875.2861890000058,876.2143411999568,876.2143411999568,876.3040067999391,,,878.5713054999942,period,1,2.3300679000094533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
