dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,img2.started,key_resp_3.started,text_5.stopped,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,img2.stopped,key_resp_3.stopped,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,image_4.started,key_resp_4.started,text_11.stopped,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,image_4.stopped,key_resp_4.stopped,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3D,d,120,True,True,24,sm2,180,300,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_24_1_sm_2_180deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_24_2_sm_2_300deg.png,752,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,3296.225746799959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3304.2712793999817,3304.3037110999576,3304.3037110999576,,,3306.3011720000068,4.0,['rshift'],[0.2014111999887973],[None],3306.3013597999816,3306.332858000009,3306.332858000009,3308.301115999988,4.0,['rshift'],[0.5965300000389107],[None],3308.301265899965,3308.332616299973,3310.3039549000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.167045399954,3296.225746799959,3297.1373086000094,3297.2328007000033,3301.1372701000073,3301.1372701000073,3302.133400299994,3302.133400299994,3302.133400299994,3304.271097299992,comma,2.1082041999907233,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,False,True,14,sm3,260,320,output_pairs/3Dd_60_WM/3Dd_60_WM_14_1_sm_3_260deg.png,output_pairs/3Dd_60_WM/3Dd_60_WM_14_2_sm_3_320deg.png,591,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,3310.363649899955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318.0671824999736,3318.099178000004,3318.099178000004,3320.1037684999756,3320.1037684999756,3320.070314599958,4.0,['rshift'],[0.5981264999718405],[None],3320.070462999982,3320.1037684999756,3320.1037684999756,3322.072372899973,4.0,['rshift'],[0.6576395000447519],[None],3322.0725399999646,3322.0995868999744,3324.0668239999795,,,3324.1235260000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310.3041667999933,3310.363649899955,3311.3097692999872,3311.3766535999603,3315.2665932999807,3315.337299000006,3316.2704251999967,3316.299607599969,3316.299607599969,3318.0670041999547,comma,1.7495174999930896,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,180,False,True,23,obj1,160,340,output_pairs/3Dd_180_WM/3Dd_180_WM_23_1_obj_12_160deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_23_2_obj_12_340deg.png,567,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,3324.1235260000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334.067047299992,3334.10439220001,3334.10439220001,,,3336.1009058000054,4.0,['rshift'],[1.1776063999859616],[None],3336.101051500009,3336.1326116999844,3336.1326116999844,3338.105554599955,3.0,['slash'],[1.0206491999560967],[None],3338.1057007999625,3338.1329416999943,3340.0709350999678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324.0670097999973,3324.1235260000103,3325.066200100002,3325.137853299966,3329.066283399996,3329.066283399996,3330.070595199999,3330.070595199999,3330.070595199999,3334.0669378999737,None,,,3334.10439220001,3334.10439220001,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,0,False,True,13,obj6,20,20,output_pairs/3Dd_0_WM/3Dd_0_WM_13_1_obj_6_20deg.png,output_pairs/3Dd_0_WM/3Dd_0_WM_13_2_obj_6_20deg.png,2,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,3340.1306043000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.2714597999584,3347.2996664000093,3347.2996664000093,3349.299732799991,3349.299732799991,3349.274137999979,4.0,['rshift'],[0.20613180001964793],[None],3349.2742956999573,3349.299732799991,3349.299732799991,3351.274519599974,4.0,['rshift'],[0.43039989995304495],[None],3351.2746836000006,3351.3040952999727,3353.304066499986,3351.3040952999727,3351.3040952999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.071130700002,3340.1306043000077,3341.06644819997,3341.1375268999836,3345.0666233999655,3345.0666233999655,3346.0664483999717,3346.0664483999717,3346.0664483999717,3347.2712745000026,comma,1.1840743999928236,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,True,True,27,sm3,60,0,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_27_1_sm_3_60deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_27_2_sm_3_0deg.png,264,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,3353.366161999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361.5340673999744,3361.5664008999593,3361.5664008999593,3363.5666047999985,3363.5666047999985,3363.536306199967,4.0,['rshift'],[0.522621700016316],[None],3363.536463800003,3363.5666047999985,3363.5666047999985,3365.539348899969,3.0,['slash'],[1.0590580999851227],[None],3365.539511399984,3365.570724399993,3367.5438010999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353.3043561999802,3353.366161999991,3354.2998843999812,3354.366428199981,3358.266519800003,3358.2998456999776,3359.2708264999674,3359.2998008999857,3359.2998008999857,3361.533841800003,period,2.214529599994421,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,False,True,7,obj1,160,100,output_pairs/3Dd_60_WM/3Dd_60_WM_07_1_obj_1_160deg.png,output_pairs/3Dd_60_WM/3Dd_60_WM_07_2_obj_1_100deg.png,577,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,3367.608206200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.038431999972,3376.0665172999725,3376.0665172999725,3378.0664081999566,3378.0664081999566,3378.037006700004,4.0,['rshift'],[1.6626373999752104],[None],3378.0372028999845,3378.0664081999566,3378.0664081999566,3380.03700089996,2.0,['period'],[1.3746492000063881],[None],3380.0371577999904,3380.0665325999726,3382.033582999953,3380.0665325999726,3380.0665325999726,3382.0936249999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367.54399549996,3367.608206200006,3368.537203499989,3368.6335308999987,3372.5660103999544,3372.5660103999544,3373.5660409999546,3373.5660409999546,3373.5660409999546,3376.0382441999973,period,2.4436556000146084,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,120,False,True,4,obj3,240,120,output_pairs/3Dd_120_WM/3Dd_120_WM_04_1_obj_3_240deg.png,output_pairs/3Dd_120_WM/3Dd_120_WM_04_2_obj_3_120deg.png,379,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,3382.0936249999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.400605599978,3391.4329607999534,3391.4329607999534,3393.4329047999927,3393.4329047999927,3393.404541899974,4.0,['rshift'],[1.1122566999983974],[None],3393.4047773999628,3393.4329047999927,3393.4329047999927,3395.403822299966,2.0,['period'],[0.34436779998941347],[None],3395.4039813999552,3395.437631000008,3397.4043456999934,3395.437631000008,3395.437631000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382.0337465999764,3382.0936249999795,3383.066455699969,3383.099875899963,3387.0664601000026,3387.0664601000026,3388.0663067999994,3388.0663067999994,3388.0663067999994,3391.4004035999533,period,3.30387060000794,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,120,True,True,13,obj7,180,300,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_13_1_obj_7_180deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_13_2_obj_7_300deg.png,748,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,3397.465647899953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.967369299964,3405.999888499966,3405.999888499966,3408.0000370999915,3408.0000370999915,3407.9706273999764,4.0,['rshift'],[0.7139642999973148],[None],3407.970800799958,3408.0000370999915,3408.0000370999915,3409.970165699953,4.0,['rshift'],[1.1464616000303067],[None],3409.970315099985,3409.9997286999715,3411.9674369999557,3409.9997286999715,3409.9997286999715,3412.024008299981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397.4045785999624,3397.465647899953,3398.4040006999858,3398.4708499999833,3402.4000068999594,3402.4000068999594,3403.3999133000034,3403.3999133000034,3403.3999133000034,3405.9671849999577,comma,2.553782000031788,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,180,False,True,30,obj1,180,0,output_pairs/3Dd_180_WM/3Dd_180_WM_30_1_obj_13_180deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_30_2_obj_13_0deg.png,564,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,3412.024008299981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.900831899955,3420.9332636999898,3420.9332636999898,,,3422.905575299985,4.0,['rshift'],[0.8358387000043876],[None],3422.905723300006,3422.9335571999545,3422.9335571999545,3424.903414600005,4.0,['rshift'],[0.813254400040023],[None],3424.9035660999944,3424.9332060999586,3426.9044959999737,3424.9332060999586,3424.9332060999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3411.9676041000057,3412.024008299981,3412.977019699989,3413.0436958000064,3416.9669959999737,3417.0043426000047,3417.9665475999936,3417.9665475999936,3417.9665475999936,3420.9005812999676,comma,2.9148604999645613,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,True,True,8,obj1,340,40,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_08_1_obj_14_340deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_08_2_obj_14_40deg.png,269,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,3426.9531172999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435.2676486999844,3435.2998734999564,3435.2998734999564,3437.304186299967,3437.304186299967,3437.271202999982,4.0,['rshift'],[1.0695476999972016],[None],3437.2713741000043,3437.304186299967,3437.304186299967,3439.30212269997,4.0,['rshift'],[0.5451664999709465],[None],3439.3023107000045,3439.3333176999586,3441.3003711999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3426.904707000009,3426.9531172999996,3427.9002341000014,3427.9769157999544,3431.9043933000066,3431.9043933000066,3432.9335491000093,3432.9000934999785,3432.9000934999785,3435.267464399978,comma,2.3429480000049807,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,True,True,21,obj1,80,20,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_21_1_obj_10_80deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_21_2_obj_10_20deg.png,256,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,3441.357503899955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449.5052697999636,3449.5334170999704,3449.5334170999704,3451.5336286000093,3451.5336286000093,3451.5078147999593,4.0,['rshift'],[0.6518215000396594],[None],3451.5080207999563,3451.5336286000093,3451.5336286000093,3453.508146099979,2.0,['period'],[1.4757438999949954],[None],3453.5082971999655,3453.5378418999608,3455.5049395000096,3453.5378418999608,3453.5378418999608,3455.56377899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441.3006020999746,3441.357503899955,3442.2670095000067,3442.3770783999935,3446.2670167000033,3446.2670167000033,3447.2772424999857,3447.2772424999857,3447.2772424999857,3449.505096899986,period,2.2213145999703556,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,180,False,True,17,obj6,160,340,output_pairs/3Dd_180_WM/3Dd_180_WM_17_1_obj_6_160deg.png,output_pairs/3Dd_180_WM/3Dd_180_WM_17_2_obj_6_340deg.png,550,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,3455.56377899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.8683519999613,3463.904628599994,3463.904628599994,,,3465.9059820999973,4.0,['rshift'],[1.1052303000469692],[None],3465.906145099958,3465.9335131999687,3465.9335131999687,3467.901878100005,2.0,['period'],[0.8758730000117794],[None],3467.902070799959,3467.93355289998,3469.871309899958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455.5051018999657,3455.56377899996,3456.5334082999616,3456.567390499986,3460.500269299955,3460.5335426999955,3461.50437759998,3461.5333876999794,3461.5333876999794,3463.868158700003,period,2.3162982999929227,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,120,True,True,22,obj7,20,260,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_22_1_obj_7_20deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_22_2_obj_7_260deg.png,761,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,3469.932274699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.200881399971,3478.2332100999774,3478.2332100999774,3480.23769129999,3480.23769129999,3480.204155399988,4.0,['rshift'],[0.5127678000135347],[None],3480.204301199992,3480.23769129999,3480.23769129999,3482.212474900007,3.0,['slash'],[0.268192799994722],[None],3482.212619800004,3482.2439201999805,3484.210665599967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469.8714658999816,3469.932274699968,3470.867208199983,3470.937877999968,3474.8668980000075,3474.8668980000075,3475.8673490000074,3475.9047558999737,3475.9047558999737,3478.2006781999953,comma,2.265811900026165,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,True,True,6,obj1,280,220,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_06_1_obj_11_280deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_06_2_obj_11_220deg.png,286,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,3484.2757119999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494.1719068000093,3494.201257699984,3494.201257699984,3496.2342537000077,3496.2342537000077,3496.2045273999684,4.0,['rshift'],[1.4967314999666996],[None],3496.2046728999703,3496.2342537000077,3496.2342537000077,3498.2030109000043,2.0,['period'],[0.9288551000063308],[None],3498.203208799998,3498.2340360999806,3500.2011075000046,,,3500.2525010999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484.21088269999,3484.2757119999733,3485.2002829999547,3485.3005668999976,3489.200285699975,3489.200285699975,3490.20008889999,3490.20008889999,3490.20008889999,3494.1717968999874,None,,,3494.201257699984,3494.201257699984,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,60,True,True,23,obj1,80,140,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_23_1_obj_15_80deg.png,output_pairs/3Dd_60_M_WM/3Dd_60_M_WM_23_2_obj_15_140deg.png,266,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,3500.2525010999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.300930699974,3509.333586599969,3509.333586599969,,,3511.306111199956,4.0,['rshift'],[0.4603979000239633],[None],3511.306259199977,3511.337808399985,3511.337808399985,3513.3358838999993,3.0,['slash'],[0.5114160999655724],[None],3513.336063799972,3513.367056999996,3515.3339940999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.2012843999546,3500.2525010999525,3501.2003534999676,3501.2713288000086,3505.2004428000073,3505.2004428000073,3506.204846999957,3506.204846999957,3506.204846999957,3509.300715099962,comma,3.0765915000229143,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,120,True,True,15,obj1,80,200,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_15_1_obj_13_80deg.png,output_pairs/3Dd_120_M_WM/3Dd_120_M_WM_15_2_obj_13_200deg.png,744,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,3515.382555899967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.205575699976,3523.233942599967,3523.233942599967,3525.233955500007,3525.233955500007,3525.2084108999697,4.0,['rshift'],[0.9687755999621004],[None],3525.208571999974,3525.233955500007,3525.233955500007,3527.2041020999895,None,None,,,3527.2041890999535,3527.23362319998,3529.205336199957,3527.23362319998,3527.23362319998,3529.265688799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.3341931999894,3515.382555899967,3516.3005428999895,3516.4006381999934,3520.300718899991,3520.300718899991,3521.3004451000015,3521.3004451000015,3521.3004451000015,3523.2053968999535,period,1.8952088999794796,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,d,0,False,True,14,sm2,120,120,output_pairs/3Dd_0_WM/3Dd_0_WM_14_1_sm_2_120deg.png,output_pairs/3Dd_0_WM/3Dd_0_WM_14_2_sm_2_120deg.png,11,comma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,3529.265688799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536.1019933999632,3536.133856899978,3536.133856899978,,,3538.1061811999534,4.0,['rshift'],[0.4355972000048496],[None],3538.1063623999944,3538.134013300005,3538.134013300005,3540.103905499971,4.0,['rshift'],[0.3951698999735527],[None],3540.1040499999654,3540.1336379999993,3542.1049774999847,3540.1336379999993,3540.1336379999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.20550869999,3529.265688799962,3530.238214299956,3530.267329299997,3534.233750299958,3534.266868899984,3535.2340032999637,3535.2340032999637,3535.2340032999637,3536.101816999959,comma,0.863408499979414,None,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
